scenarioID [],i [],V [V],wireGauge [],turns [],radius [m],wireGauge_car [],turns_car [],radius_car [m],height [m],spacing [m],velocity [m/s],totalCharge [C],cost [$],cost/charge [$/C],,best for the money,,most overall
5383,673,100,6,410,2,8,320,1.7,0.3,0,30,1,875761.5678,875761.5678,,,,
13575,1697,100,6,410,2,8,320,1.7,0.3,0.18,30,1,838049.3472,838049.3472,,,,
21767,2721,100,6,410,2,8,320,1.7,0.3,0.36,30,1,803450.9796,803450.9796,,,,
2311,289,100,6,410,2,8,320,1.9,0.15,0,30,1,875761.5678,875761.5678,,,,
10503,1313,100,6,410,2,8,320,1.9,0.15,0.18,30,1,838049.3472,838049.3472,,,,
18695,2337,100,6,410,2,8,320,1.9,0.15,0.36,30,1,803450.9796,803450.9796,,,,
6407,801,100,6,410,2,8,320,1.9,0.3,0,30,1,875761.5678,875761.5678,,,,
14599,1825,100,6,410,2,8,320,1.9,0.3,0.18,30,1,838049.3472,838049.3472,,,,
22791,2849,100,6,410,2,8,320,1.9,0.3,0.36,30,1,803450.9796,803450.9796,,,,
3335,417,100,6,410,2,8,320,2.1,0.15,0,30,1,875761.5678,875761.5678,,,,
11527,1441,100,6,410,2,8,320,2.1,0.15,0.18,30,1,838049.3472,838049.3472,,,,
19719,2465,100,6,410,2,8,320,2.1,0.15,0.36,30,1,803450.9796,803450.9796,,,,
7431,929,100,6,410,2,8,320,2.1,0.3,0,30,1,875761.5678,875761.5678,,,,
15623,1953,100,6,410,2,8,320,2.1,0.3,0.18,30,1,838049.3472,838049.3472,,,,
23815,2977,100,6,410,2,8,320,2.1,0.3,0.36,30,1,803450.9796,803450.9796,,,,
258,33,100,6,410,2,12,230,1.5,0.15,0,30,1,875761.5678,875761.5678,,,,
8450,1057,100,6,410,2,12,230,1.5,0.15,0.18,30,1,838049.3472,838049.3472,,,,
16642,2081,100,6,410,2,12,230,1.5,0.15,0.36,30,1,803450.9796,803450.9796,,,,
4354,545,100,6,410,2,12,230,1.5,0.3,0,30,1,875761.5678,875761.5678,,,,
12546,1569,100,6,410,2,12,230,1.5,0.3,0.18,30,1,838049.3472,838049.3472,,,,
20738,2593,100,6,410,2,12,230,1.5,0.3,0.36,30,1,803450.9796,803450.9796,,,,
1282,161,100,6,410,2,12,230,1.7,0.15,0,30,1,875761.5678,875761.5678,,,,
9474,1185,100,6,410,2,12,230,1.7,0.15,0.18,30,1,838049.3472,838049.3472,,,,
17666,2209,100,6,410,2,12,230,1.7,0.15,0.36,30,1,803450.9796,803450.9796,,,,
5378,673,100,6,410,2,12,230,1.7,0.3,0,30,1,875761.5678,875761.5678,,,,
13570,1697,100,6,410,2,12,230,1.7,0.3,0.18,30,1,838049.3472,838049.3472,,,,
21762,2721,100,6,410,2,12,230,1.7,0.3,0.36,30,1,803450.9796,803450.9796,,,,
2306,289,100,6,410,2,12,230,1.9,0.15,0,30,1,875761.5678,875761.5678,,,,
10498,1313,100,6,410,2,12,230,1.9,0.15,0.18,30,1,838049.3472,838049.3472,,,,
18690,2337,100,6,410,2,12,230,1.9,0.15,0.36,30,1,803450.9796,803450.9796,,,,
6402,801,100,6,410,2,12,230,1.9,0.3,0,30,1,875761.5678,875761.5678,,,,
14594,1825,100,6,410,2,12,230,1.9,0.3,0.18,30,1,838049.3472,838049.3472,,,,
22786,2849,100,6,410,2,12,230,1.9,0.3,0.36,30,1,803450.9796,803450.9796,,,,
3330,417,100,6,410,2,12,230,2.1,0.15,0,30,1,875761.5678,875761.5678,,,,
11522,1441,100,6,410,2,12,230,2.1,0.15,0.18,30,1,838049.3472,838049.3472,,,,
19714,2465,100,6,410,2,12,230,2.1,0.15,0.36,30,1,803450.9796,803450.9796,,,,
7426,929,100,6,410,2,12,230,2.1,0.3,0,30,1,875761.5678,875761.5678,,,,
15618,1953,100,6,410,2,12,230,2.1,0.3,0.18,30,1,838049.3472,838049.3472,,,,
23810,2977,100,6,410,2,12,230,2.1,0.3,0.36,30,1,803450.9796,803450.9796,,,,
260,33,100,6,410,2,12,260,1.5,0.15,0,30,1,875761.5678,875761.5678,,,,
8452,1057,100,6,410,2,12,260,1.5,0.15,0.18,30,1,838049.3472,838049.3472,,,,
16644,2081,100,6,410,2,12,260,1.5,0.15,0.36,30,1,803450.9796,803450.9796,,,,
4356,545,100,6,410,2,12,260,1.5,0.3,0,30,1,875761.5678,875761.5678,,,,
12548,1569,100,6,410,2,12,260,1.5,0.3,0.18,30,1,838049.3472,838049.3472,,,,
20740,2593,100,6,410,2,12,260,1.5,0.3,0.36,30,1,803450.9796,803450.9796,,,,
1284,161,100,6,410,2,12,260,1.7,0.15,0,30,1,875761.5678,875761.5678,,,,
9476,1185,100,6,410,2,12,260,1.7,0.15,0.18,30,1,838049.3472,838049.3472,,,,
17668,2209,100,6,410,2,12,260,1.7,0.15,0.36,30,1,803450.9796,803450.9796,,,,
5380,673,100,6,410,2,12,260,1.7,0.3,0,30,1,875761.5678,875761.5678,,,,
13572,1697,100,6,410,2,12,260,1.7,0.3,0.18,30,1,838049.3472,838049.3472,,,,
21764,2721,100,6,410,2,12,260,1.7,0.3,0.36,30,1,803450.9796,803450.9796,,,,
2308,289,100,6,410,2,12,260,1.9,0.15,0,30,1,875761.5678,875761.5678,,,,
10500,1313,100,6,410,2,12,260,1.9,0.15,0.18,30,1,838049.3472,838049.3472,,,,
18692,2337,100,6,410,2,12,260,1.9,0.15,0.36,30,1,803450.9796,803450.9796,,,,
6404,801,100,6,410,2,12,260,1.9,0.3,0,30,1,875761.5678,875761.5678,,,,
14596,1825,100,6,410,2,12,260,1.9,0.3,0.18,30,1,838049.3472,838049.3472,,,,
22788,2849,100,6,410,2,12,260,1.9,0.3,0.36,30,1,803450.9796,803450.9796,,,,
3332,417,100,6,410,2,12,260,2.1,0.15,0,30,1,875761.5678,875761.5678,,,,
11524,1441,100,6,410,2,12,260,2.1,0.15,0.18,30,1,838049.3472,838049.3472,,,,
19716,2465,100,6,410,2,12,260,2.1,0.15,0.36,30,1,803450.9796,803450.9796,,,,
7428,929,100,6,410,2,12,260,2.1,0.3,0,30,1,875761.5678,875761.5678,,,,
15620,1953,100,6,410,2,12,260,2.1,0.3,0.18,30,1,838049.3472,838049.3472,,,,
23812,2977,100,6,410,2,12,260,2.1,0.3,0.36,30,1,803450.9796,803450.9796,,,,
262,33,100,6,410,2,12,290,1.5,0.15,0,30,1,875761.5678,875761.5678,,,,
8454,1057,100,6,410,2,12,290,1.5,0.15,0.18,30,1,838049.3472,838049.3472,,,,
16646,2081,100,6,410,2,12,290,1.5,0.15,0.36,30,1,803450.9796,803450.9796,,,,
4358,545,100,6,410,2,12,290,1.5,0.3,0,30,1,875761.5678,875761.5678,,,,
12550,1569,100,6,410,2,12,290,1.5,0.3,0.18,30,1,838049.3472,838049.3472,,,,
20742,2593,100,6,410,2,12,290,1.5,0.3,0.36,30,1,803450.9796,803450.9796,,,,
1286,161,100,6,410,2,12,290,1.7,0.15,0,30,1,875761.5678,875761.5678,,,,
9478,1185,100,6,410,2,12,290,1.7,0.15,0.18,30,1,838049.3472,838049.3472,,,,
17670,2209,100,6,410,2,12,290,1.7,0.15,0.36,30,1,803450.9796,803450.9796,,,,
5382,673,100,6,410,2,12,290,1.7,0.3,0,30,1,875761.5678,875761.5678,,,,
13574,1697,100,6,410,2,12,290,1.7,0.3,0.18,30,1,838049.3472,838049.3472,,,,
21766,2721,100,6,410,2,12,290,1.7,0.3,0.36,30,1,803450.9796,803450.9796,,,,
2310,289,100,6,410,2,12,290,1.9,0.15,0,30,1,875761.5678,875761.5678,,,,
10502,1313,100,6,410,2,12,290,1.9,0.15,0.18,30,1,838049.3472,838049.3472,,,,
18694,2337,100,6,410,2,12,290,1.9,0.15,0.36,30,1,803450.9796,803450.9796,,,,
6406,801,100,6,410,2,12,290,1.9,0.3,0,30,1,875761.5678,875761.5678,,,,
14598,1825,100,6,410,2,12,290,1.9,0.3,0.18,30,1,838049.3472,838049.3472,,,,
22790,2849,100,6,410,2,12,290,1.9,0.3,0.36,30,1,803450.9796,803450.9796,,,,
3334,417,100,6,410,2,12,290,2.1,0.15,0,30,1,875761.5678,875761.5678,,,,
11526,1441,100,6,410,2,12,290,2.1,0.15,0.18,30,1,838049.3472,838049.3472,,,,
19718,2465,100,6,410,2,12,290,2.1,0.15,0.36,30,1,803450.9796,803450.9796,,,,
7430,929,100,6,410,2,12,290,2.1,0.3,0,30,1,875761.5678,875761.5678,,,,
15622,1953,100,6,410,2,12,290,2.1,0.3,0.18,30,1,838049.3472,838049.3472,,,,
23814,2977,100,6,410,2,12,290,2.1,0.3,0.36,30,1,803450.9796,803450.9796,,,,
264,33,100,6,410,2,12,320,1.5,0.15,0,30,1,875761.5678,875761.5678,,,,
8456,1057,100,6,410,2,12,320,1.5,0.15,0.18,30,1,838049.3472,838049.3472,,,,
16648,2081,100,6,410,2,12,320,1.5,0.15,0.36,30,1,803450.9796,803450.9796,,,,
4360,545,100,6,410,2,12,320,1.5,0.3,0,30,1,875761.5678,875761.5678,,,,
12552,1569,100,6,410,2,12,320,1.5,0.3,0.18,30,1,838049.3472,838049.3472,,,,
20744,2593,100,6,410,2,12,320,1.5,0.3,0.36,30,1,803450.9796,803450.9796,,,,
1288,161,100,6,410,2,12,320,1.7,0.15,0,30,1,875761.5678,875761.5678,,,,
9480,1185,100,6,410,2,12,320,1.7,0.15,0.18,30,1,838049.3472,838049.3472,,,,
17672,2209,100,6,410,2,12,320,1.7,0.15,0.36,30,1,803450.9796,803450.9796,,,,
5384,673,100,6,410,2,12,320,1.7,0.3,0,30,1,875761.5678,875761.5678,,,,
13576,1697,100,6,410,2,12,320,1.7,0.3,0.18,30,1,838049.3472,838049.3472,,,,
21768,2721,100,6,410,2,12,320,1.7,0.3,0.36,30,1,803450.9796,803450.9796,,,,
2312,289,100,6,410,2,12,320,1.9,0.15,0,30,1,875761.5678,875761.5678,,,,
10504,1313,100,6,410,2,12,320,1.9,0.15,0.18,30,1,838049.3472,838049.3472,,,,
18696,2337,100,6,410,2,12,320,1.9,0.15,0.36,30,1,803450.9796,803450.9796,,,,
6408,801,100,6,410,2,12,320,1.9,0.3,0,30,1,875761.5678,875761.5678,,,,
14600,1825,100,6,410,2,12,320,1.9,0.3,0.18,30,1,838049.3472,838049.3472,,,,
22792,2849,100,6,410,2,12,320,1.9,0.3,0.36,30,1,803450.9796,803450.9796,,,,
3336,417,100,6,410,2,12,320,2.1,0.15,0,30,1,875761.5678,875761.5678,,,,
11528,1441,100,6,410,2,12,320,2.1,0.15,0.18,30,1,838049.3472,838049.3472,,,,
19720,2465,100,6,410,2,12,320,2.1,0.15,0.36,30,1,803450.9796,803450.9796,,,,
7432,929,100,6,410,2,12,320,2.1,0.3,0,30,1,875761.5678,875761.5678,,,,
15624,1953,100,6,410,2,12,320,2.1,0.3,0.18,30,1,838049.3472,838049.3472,,,,
23816,2977,100,6,410,2,12,320,2.1,0.3,0.36,30,1,803450.9796,803450.9796,,,,
513,65,100,6,410,3,8,230,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8705,1089,100,6,410,3,8,230,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16897,2113,100,6,410,3,8,230,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4609,577,100,6,410,3,8,230,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
12801,1601,100,6,410,3,8,230,1.5,0.3,0.18,30,1,655340.8356,655340.8356,,,,
20993,2625,100,6,410,3,8,230,1.5,0.3,0.36,30,1,636793.4535,636793.4535,,,,
1537,193,100,6,410,3,8,230,1.7,0.15,0,30,1,675001.0607,675001.0607,,,,
9729,1217,100,6,410,3,8,230,1.7,0.15,0.18,30,1,655340.8356,655340.8356,,,,
17921,2241,100,6,410,3,8,230,1.7,0.15,0.36,30,1,636793.4535,636793.4535,,,,
5633,705,100,6,410,3,8,230,1.7,0.3,0,30,1,675001.0607,675001.0607,,,,
13825,1729,100,6,410,3,8,230,1.7,0.3,0.18,30,1,655340.8356,655340.8356,,,,
22017,2753,100,6,410,3,8,230,1.7,0.3,0.36,30,1,636793.4535,636793.4535,,,,
2561,321,100,6,410,3,8,230,1.9,0.15,0,30,1,675001.0607,675001.0607,,,,
10753,1345,100,6,410,3,8,230,1.9,0.15,0.18,30,1,655340.8356,655340.8356,,,,
18945,2369,100,6,410,3,8,230,1.9,0.15,0.36,30,1,636793.4535,636793.4535,,,,
6657,833,100,6,410,3,8,230,1.9,0.3,0,30,1,675001.0607,675001.0607,,,,
14849,1857,100,6,410,3,8,230,1.9,0.3,0.18,30,1,655340.8356,655340.8356,,,,
23041,2881,100,6,410,3,8,230,1.9,0.3,0.36,30,1,636793.4535,636793.4535,,,,
3585,449,100,6,410,3,8,230,2.1,0.15,0,30,1,675001.0607,675001.0607,,,,
11777,1473,100,6,410,3,8,230,2.1,0.15,0.18,30,1,655340.8356,655340.8356,,,,
19969,2497,100,6,410,3,8,230,2.1,0.15,0.36,30,1,636793.4535,636793.4535,,,,
7681,961,100,6,410,3,8,230,2.1,0.3,0,30,1,675001.0607,675001.0607,,,,
15873,1985,100,6,410,3,8,230,2.1,0.3,0.18,30,1,655340.8356,655340.8356,,,,
24065,3009,100,6,410,3,8,230,2.1,0.3,0.36,30,1,636793.4535,636793.4535,,,,
515,65,100,6,410,3,8,260,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8707,1089,100,6,410,3,8,260,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16899,2113,100,6,410,3,8,260,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4611,577,100,6,410,3,8,260,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
12803,1601,100,6,410,3,8,260,1.5,0.3,0.18,30,1,655340.8356,655340.8356,,,,
20995,2625,100,6,410,3,8,260,1.5,0.3,0.36,30,1,636793.4535,636793.4535,,,,
1539,193,100,6,410,3,8,260,1.7,0.15,0,30,1,675001.0607,675001.0607,,,,
9731,1217,100,6,410,3,8,260,1.7,0.15,0.18,30,1,655340.8356,655340.8356,,,,
17923,2241,100,6,410,3,8,260,1.7,0.15,0.36,30,1,636793.4535,636793.4535,,,,
5635,705,100,6,410,3,8,260,1.7,0.3,0,30,1,675001.0607,675001.0607,,,,
13827,1729,100,6,410,3,8,260,1.7,0.3,0.18,30,1,655340.8356,655340.8356,,,,
22019,2753,100,6,410,3,8,260,1.7,0.3,0.36,30,1,636793.4535,636793.4535,,,,
2563,321,100,6,410,3,8,260,1.9,0.15,0,30,1,675001.0607,675001.0607,,,,
10755,1345,100,6,410,3,8,260,1.9,0.15,0.18,30,1,655340.8356,655340.8356,,,,
18947,2369,100,6,410,3,8,260,1.9,0.15,0.36,30,1,636793.4535,636793.4535,,,,
6659,833,100,6,410,3,8,260,1.9,0.3,0,30,1,675001.0607,675001.0607,,,,
14851,1857,100,6,410,3,8,260,1.9,0.3,0.18,30,1,655340.8356,655340.8356,,,,
23043,2881,100,6,410,3,8,260,1.9,0.3,0.36,30,1,636793.4535,636793.4535,,,,
3587,449,100,6,410,3,8,260,2.1,0.15,0,30,1,675001.0607,675001.0607,,,,
11779,1473,100,6,410,3,8,260,2.1,0.15,0.18,30,1,655340.8356,655340.8356,,,,
19971,2497,100,6,410,3,8,260,2.1,0.15,0.36,30,1,636793.4535,636793.4535,,,,
7683,961,100,6,410,3,8,260,2.1,0.3,0,30,1,675001.0607,675001.0607,,,,
15875,1985,100,6,410,3,8,260,2.1,0.3,0.18,30,1,655340.8356,655340.8356,,,,
24067,3009,100,6,410,3,8,260,2.1,0.3,0.36,30,1,636793.4535,636793.4535,,,,
517,65,100,6,410,3,8,290,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8709,1089,100,6,410,3,8,290,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16901,2113,100,6,410,3,8,290,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4613,577,100,6,410,3,8,290,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
12805,1601,100,6,410,3,8,290,1.5,0.3,0.18,30,1,655340.8356,655340.8356,,,,
20997,2625,100,6,410,3,8,290,1.5,0.3,0.36,30,1,636793.4535,636793.4535,,,,
1541,193,100,6,410,3,8,290,1.7,0.15,0,30,1,675001.0607,675001.0607,,,,
9733,1217,100,6,410,3,8,290,1.7,0.15,0.18,30,1,655340.8356,655340.8356,,,,
17925,2241,100,6,410,3,8,290,1.7,0.15,0.36,30,1,636793.4535,636793.4535,,,,
5637,705,100,6,410,3,8,290,1.7,0.3,0,30,1,675001.0607,675001.0607,,,,
13829,1729,100,6,410,3,8,290,1.7,0.3,0.18,30,1,655340.8356,655340.8356,,,,
22021,2753,100,6,410,3,8,290,1.7,0.3,0.36,30,1,636793.4535,636793.4535,,,,
2565,321,100,6,410,3,8,290,1.9,0.15,0,30,1,675001.0607,675001.0607,,,,
10757,1345,100,6,410,3,8,290,1.9,0.15,0.18,30,1,655340.8356,655340.8356,,,,
18949,2369,100,6,410,3,8,290,1.9,0.15,0.36,30,1,636793.4535,636793.4535,,,,
6661,833,100,6,410,3,8,290,1.9,0.3,0,30,1,675001.0607,675001.0607,,,,
14853,1857,100,6,410,3,8,290,1.9,0.3,0.18,30,1,655340.8356,655340.8356,,,,
23045,2881,100,6,410,3,8,290,1.9,0.3,0.36,30,1,636793.4535,636793.4535,,,,
3589,449,100,6,410,3,8,290,2.1,0.15,0,30,1,675001.0607,675001.0607,,,,
11781,1473,100,6,410,3,8,290,2.1,0.15,0.18,30,1,655340.8356,655340.8356,,,,
19973,2497,100,6,410,3,8,290,2.1,0.15,0.36,30,1,636793.4535,636793.4535,,,,
7685,961,100,6,410,3,8,290,2.1,0.3,0,30,1,675001.0607,675001.0607,,,,
15877,1985,100,6,410,3,8,290,2.1,0.3,0.18,30,1,655340.8356,655340.8356,,,,
24069,3009,100,6,410,3,8,290,2.1,0.3,0.36,30,1,636793.4535,636793.4535,,,,
519,65,100,6,410,3,8,320,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8711,1089,100,6,410,3,8,320,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16903,2113,100,6,410,3,8,320,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4615,577,100,6,410,3,8,320,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
12807,1601,100,6,410,3,8,320,1.5,0.3,0.18,30,1,655340.8356,655340.8356,,,,
20999,2625,100,6,410,3,8,320,1.5,0.3,0.36,30,1,636793.4535,636793.4535,,,,
1543,193,100,6,410,3,8,320,1.7,0.15,0,30,1,675001.0607,675001.0607,,,,
9735,1217,100,6,410,3,8,320,1.7,0.15,0.18,30,1,655340.8356,655340.8356,,,,
17927,2241,100,6,410,3,8,320,1.7,0.15,0.36,30,1,636793.4535,636793.4535,,,,
5639,705,100,6,410,3,8,320,1.7,0.3,0,30,1,675001.0607,675001.0607,,,,
13831,1729,100,6,410,3,8,320,1.7,0.3,0.18,30,1,655340.8356,655340.8356,,,,
22023,2753,100,6,410,3,8,320,1.7,0.3,0.36,30,1,636793.4535,636793.4535,,,,
2567,321,100,6,410,3,8,320,1.9,0.15,0,30,1,675001.0607,675001.0607,,,,
10759,1345,100,6,410,3,8,320,1.9,0.15,0.18,30,1,655340.8356,655340.8356,,,,
18951,2369,100,6,410,3,8,320,1.9,0.15,0.36,30,1,636793.4535,636793.4535,,,,
6663,833,100,6,410,3,8,320,1.9,0.3,0,30,1,675001.0607,675001.0607,,,,
14855,1857,100,6,410,3,8,320,1.9,0.3,0.18,30,1,655340.8356,655340.8356,,,,
23047,2881,100,6,410,3,8,320,1.9,0.3,0.36,30,1,636793.4535,636793.4535,,,,
3591,449,100,6,410,3,8,320,2.1,0.15,0,30,1,675001.0607,675001.0607,,,,
11783,1473,100,6,410,3,8,320,2.1,0.15,0.18,30,1,655340.8356,655340.8356,,,,
19975,2497,100,6,410,3,8,320,2.1,0.15,0.36,30,1,636793.4535,636793.4535,,,,
7687,961,100,6,410,3,8,320,2.1,0.3,0,30,1,675001.0607,675001.0607,,,,
15879,1985,100,6,410,3,8,320,2.1,0.3,0.18,30,1,655340.8356,655340.8356,,,,
24071,3009,100,6,410,3,8,320,2.1,0.3,0.36,30,1,636793.4535,636793.4535,,,,
514,65,100,6,410,3,12,230,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8706,1089,100,6,410,3,12,230,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16898,2113,100,6,410,3,12,230,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4610,577,100,6,410,3,12,230,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
12802,1601,100,6,410,3,12,230,1.5,0.3,0.18,30,1,655340.8356,655340.8356,,,,
20994,2625,100,6,410,3,12,230,1.5,0.3,0.36,30,1,636793.4535,636793.4535,,,,
1538,193,100,6,410,3,12,230,1.7,0.15,0,30,1,675001.0607,675001.0607,,,,
9730,1217,100,6,410,3,12,230,1.7,0.15,0.18,30,1,655340.8356,655340.8356,,,,
17922,2241,100,6,410,3,12,230,1.7,0.15,0.36,30,1,636793.4535,636793.4535,,,,
5634,705,100,6,410,3,12,230,1.7,0.3,0,30,1,675001.0607,675001.0607,,,,
13826,1729,100,6,410,3,12,230,1.7,0.3,0.18,30,1,655340.8356,655340.8356,,,,
22018,2753,100,6,410,3,12,230,1.7,0.3,0.36,30,1,636793.4535,636793.4535,,,,
2562,321,100,6,410,3,12,230,1.9,0.15,0,30,1,675001.0607,675001.0607,,,,
10754,1345,100,6,410,3,12,230,1.9,0.15,0.18,30,1,655340.8356,655340.8356,,,,
18946,2369,100,6,410,3,12,230,1.9,0.15,0.36,30,1,636793.4535,636793.4535,,,,
6658,833,100,6,410,3,12,230,1.9,0.3,0,30,1,675001.0607,675001.0607,,,,
14850,1857,100,6,410,3,12,230,1.9,0.3,0.18,30,1,655340.8356,655340.8356,,,,
23042,2881,100,6,410,3,12,230,1.9,0.3,0.36,30,1,636793.4535,636793.4535,,,,
3586,449,100,6,410,3,12,230,2.1,0.15,0,30,1,675001.0607,675001.0607,,,,
11778,1473,100,6,410,3,12,230,2.1,0.15,0.18,30,1,655340.8356,655340.8356,,,,
19970,2497,100,6,410,3,12,230,2.1,0.15,0.36,30,1,636793.4535,636793.4535,,,,
7682,961,100,6,410,3,12,230,2.1,0.3,0,30,1,675001.0607,675001.0607,,,,
15874,1985,100,6,410,3,12,230,2.1,0.3,0.18,30,1,655340.8356,655340.8356,,,,
24066,3009,100,6,410,3,12,230,2.1,0.3,0.36,30,1,636793.4535,636793.4535,,,,
516,65,100,6,410,3,12,260,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8708,1089,100,6,410,3,12,260,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16900,2113,100,6,410,3,12,260,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4612,577,100,6,410,3,12,260,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
12804,1601,100,6,410,3,12,260,1.5,0.3,0.18,30,1,655340.8356,655340.8356,,,,
20996,2625,100,6,410,3,12,260,1.5,0.3,0.36,30,1,636793.4535,636793.4535,,,,
1540,193,100,6,410,3,12,260,1.7,0.15,0,30,1,675001.0607,675001.0607,,,,
9732,1217,100,6,410,3,12,260,1.7,0.15,0.18,30,1,655340.8356,655340.8356,,,,
17924,2241,100,6,410,3,12,260,1.7,0.15,0.36,30,1,636793.4535,636793.4535,,,,
5636,705,100,6,410,3,12,260,1.7,0.3,0,30,1,675001.0607,675001.0607,,,,
13828,1729,100,6,410,3,12,260,1.7,0.3,0.18,30,1,655340.8356,655340.8356,,,,
22020,2753,100,6,410,3,12,260,1.7,0.3,0.36,30,1,636793.4535,636793.4535,,,,
2564,321,100,6,410,3,12,260,1.9,0.15,0,30,1,675001.0607,675001.0607,,,,
10756,1345,100,6,410,3,12,260,1.9,0.15,0.18,30,1,655340.8356,655340.8356,,,,
18948,2369,100,6,410,3,12,260,1.9,0.15,0.36,30,1,636793.4535,636793.4535,,,,
6660,833,100,6,410,3,12,260,1.9,0.3,0,30,1,675001.0607,675001.0607,,,,
14852,1857,100,6,410,3,12,260,1.9,0.3,0.18,30,1,655340.8356,655340.8356,,,,
23044,2881,100,6,410,3,12,260,1.9,0.3,0.36,30,1,636793.4535,636793.4535,,,,
3588,449,100,6,410,3,12,260,2.1,0.15,0,30,1,675001.0607,675001.0607,,,,
11780,1473,100,6,410,3,12,260,2.1,0.15,0.18,30,1,655340.8356,655340.8356,,,,
19972,2497,100,6,410,3,12,260,2.1,0.15,0.36,30,1,636793.4535,636793.4535,,,,
7684,961,100,6,410,3,12,260,2.1,0.3,0,30,1,675001.0607,675001.0607,,,,
15876,1985,100,6,410,3,12,260,2.1,0.3,0.18,30,1,655340.8356,655340.8356,,,,
24068,3009,100,6,410,3,12,260,2.1,0.3,0.36,30,1,636793.4535,636793.4535,,,,
518,65,100,6,410,3,12,290,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8710,1089,100,6,410,3,12,290,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16902,2113,100,6,410,3,12,290,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4614,577,100,6,410,3,12,290,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
12806,1601,100,6,410,3,12,290,1.5,0.3,0.18,30,1,655340.8356,655340.8356,,,,
20998,2625,100,6,410,3,12,290,1.5,0.3,0.36,30,1,636793.4535,636793.4535,,,,
1542,193,100,6,410,3,12,290,1.7,0.15,0,30,1,675001.0607,675001.0607,,,,
9734,1217,100,6,410,3,12,290,1.7,0.15,0.18,30,1,655340.8356,655340.8356,,,,
17926,2241,100,6,410,3,12,290,1.7,0.15,0.36,30,1,636793.4535,636793.4535,,,,
5638,705,100,6,410,3,12,290,1.7,0.3,0,30,1,675001.0607,675001.0607,,,,
13830,1729,100,6,410,3,12,290,1.7,0.3,0.18,30,1,655340.8356,655340.8356,,,,
22022,2753,100,6,410,3,12,290,1.7,0.3,0.36,30,1,636793.4535,636793.4535,,,,
2566,321,100,6,410,3,12,290,1.9,0.15,0,30,1,675001.0607,675001.0607,,,,
10758,1345,100,6,410,3,12,290,1.9,0.15,0.18,30,1,655340.8356,655340.8356,,,,
18950,2369,100,6,410,3,12,290,1.9,0.15,0.36,30,1,636793.4535,636793.4535,,,,
6662,833,100,6,410,3,12,290,1.9,0.3,0,30,1,675001.0607,675001.0607,,,,
14854,1857,100,6,410,3,12,290,1.9,0.3,0.18,30,1,655340.8356,655340.8356,,,,
23046,2881,100,6,410,3,12,290,1.9,0.3,0.36,30,1,636793.4535,636793.4535,,,,
3590,449,100,6,410,3,12,290,2.1,0.15,0,30,1,675001.0607,675001.0607,,,,
11782,1473,100,6,410,3,12,290,2.1,0.15,0.18,30,1,655340.8356,655340.8356,,,,
19974,2497,100,6,410,3,12,290,2.1,0.15,0.36,30,1,636793.4535,636793.4535,,,,
7686,961,100,6,410,3,12,290,2.1,0.3,0,30,1,675001.0607,675001.0607,,,,
15878,1985,100,6,410,3,12,290,2.1,0.3,0.18,30,1,655340.8356,655340.8356,,,,
24070,3009,100,6,410,3,12,290,2.1,0.3,0.36,30,1,636793.4535,636793.4535,,,,
520,65,100,6,410,3,12,320,1.5,0.15,0,30,1,675001.0607,675001.0607,,,,
8712,1089,100,6,410,3,12,320,1.5,0.15,0.18,30,1,655340.8356,655340.8356,,,,
16904,2113,100,6,410,3,12,320,1.5,0.15,0.36,30,1,636793.4535,636793.4535,,,,
4616,577,100,6,410,3,12,320,1.5,0.3,0,30,1,675001.0607,675001.0607,,,,
